,rater_id,dataset,subject,rating,artifacts,time_sec,confidence,comments
1396,thomas,IXI dataset - MRIQC derivatives,sub-0549_T1w,3.45,"[""eye-spillover"",""noneye-spillover""]",36.812,3.5,
1397,thomas,IXI dataset - MRIQC derivatives,sub-0075_T1w,3.4,"[""eye-spillover"",""noneye-spillover""]",46.604,3.5,
1398,thomas,IXI dataset - MRIQC derivatives,sub-0378_T1w,2.55,"[""eye-spillover"",""noneye-spillover""]",60.172,3.5,blurry
1399,thomas,IXI dataset - MRIQC derivatives,sub-0041_T1w,3.1,"[""noneye-spillover""]",48.088,3.5,
1400,thomas,IXI dataset - MRIQC derivatives,sub-0687_T1w,2.6,"[""head-motion"",""eye-spillover""]",48.617,3.5,
1401,thomas,IXI dataset - MRIQC derivatives,sub-0753_T1w,2.85,"[""noneye-spillover""]",78.082,3.5,
1402,thomas,IXI dataset - MRIQC derivatives,sub-0623_T1w,3.45,[],32.915,3.5,
1403,thomas,IXI dataset - MRIQC derivatives,sub-0325_T1w,3.4,"[""eye-spillover"",""noneye-spillover""]",45.253,3.5,
1404,thomas,IXI dataset - MRIQC derivatives,sub-1021_T1w,2.35,"[""eye-spillover"",""noneye-spillover"",""uncategorized""]",71.977,3.5,strange noise artifacts + blurry
1405,thomas,IXI dataset - MRIQC derivatives,sub-1010_T1w,3.35,"[""eye-spillover""]",29.251,3.5,
1406,thomas,IXI dataset - MRIQC derivatives,sub-0599_T1w,3.0,"[""eye-spillover"",""noneye-spillover""]",29.028,3.5,
1407,thomas,IXI dataset - MRIQC derivatives,sub-1102_T1w,3.0,"[""eye-spillover"",""noneye-spillover"",""wrap-around""]",38.785,3.5,
1408,thomas,IXI dataset - MRIQC derivatives,sub-0843_T1w,2.65,"[""eye-spillover"",""noneye-spillover""]",30.088,3.5,
1409,thomas,IXI dataset - MRIQC derivatives,sub-0047_T1w,2.9,"[""eye-spillover"",""noneye-spillover""]",49.245,3.5,
1410,thomas,IXI dataset - MRIQC derivatives,sub-1235_T1w,2.4,"[""noneye-spillover""]",31.694,3.5,very blurry
1411,thomas,IXI dataset - MRIQC derivatives,sub-0581_T1w,2.55,"[""eye-spillover"",""noneye-spillover""]",47.459,3.5,blurry
1412,thomas,IXI dataset - MRIQC derivatives,sub-0245_T1w,2.9,"[""eye-spillover"",""noneye-spillover""]",159.044,3.5,
1413,thomas,IXI dataset - MRIQC derivatives,sub-0182_T1w,2.65,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",27.663,3.5,
1414,thomas,IXI dataset - MRIQC derivatives,sub-0018_T1w,3.4,"[""eye-spillover""]",27.776,3.5,
1415,thomas,IXI dataset - MRIQC derivatives,sub-0659_T1w,2.6,"[""head-motion"",""noneye-spillover""]",33.98,3.5,blurry
1416,thomas,IXI dataset - MRIQC derivatives,sub-0341_T1w,3.8,[],59.996,3.5,
1417,thomas,IXI dataset - MRIQC derivatives,sub-0226_T1w,2.75,"[""eye-spillover"",""noneye-spillover"",""inu""]",41.335,3.5,
1418,thomas,IXI dataset - MRIQC derivatives,sub-1214_T1w,2.55,[],39.641,3.5,blurry
1419,thomas,IXI dataset - MRIQC derivatives,sub-1112_T1w,3.2,"[""eye-spillover"",""noneye-spillover""]",28.24,3.5,
1420,thomas,IXI dataset - MRIQC derivatives,sub-0572_T1w,2.95,"[""eye-spillover"",""noneye-spillover""]",37.11,3.5,
1421,thomas,IXI dataset - MRIQC derivatives,sub-0436_T1w,3.15,"[""eye-spillover"",""noneye-spillover""]",36.106,3.5,
1422,thomas,IXI dataset - MRIQC derivatives,sub-1218_T1w,3.25,"[""eye-spillover""]",29.256,3.5,
1423,thomas,IXI dataset - MRIQC derivatives,sub-0615_T1w,3.15,"[""eye-spillover"",""noneye-spillover""]",35.409,3.5,
1424,thomas,IXI dataset - MRIQC derivatives,sub-0626_T1w,2.65,"[""eye-spillover"",""noneye-spillover""]",30.982,3.5,blurry
1425,thomas,IXI dataset - MRIQC derivatives,sub-0074_T1w,3.15,"[""eye-spillover""]",71.609,3.5,
1426,thomas,IXI dataset - MRIQC derivatives,sub-0091_T1w,3.3,"[""eye-spillover"",""noneye-spillover""]",34.537,3.5,
1427,thomas,IXI dataset - MRIQC derivatives,sub-0142_T1w,2.75,"[""eye-spillover"",""noneye-spillover""]",39.504,3.5,
1428,thomas,IXI dataset - MRIQC derivatives,sub-0267_T1w,2.7,"[""eye-spillover"",""noneye-spillover""]",39.969,3.5,
1429,thomas,IXI dataset - MRIQC derivatives,sub-0381_T1w,2.7,"[""eye-spillover"",""noneye-spillover""]",41.203,3.5,
1430,thomas,IXI dataset - MRIQC derivatives,sub-0121_T1w,3.45,"[""eye-spillover"",""noneye-spillover""]",31.38,3.5,
1431,thomas,IXI dataset - MRIQC derivatives,sub-0287_T1w,2.95,"[""eye-spillover"",""noneye-spillover""]",64.542,3.5,
1432,thomas,IXI dataset - MRIQC derivatives,sub-1215_T1w,2.9,"[""eye-spillover"",""noneye-spillover""]",37.734,3.5,
1433,thomas,IXI dataset - MRIQC derivatives,sub-0350_T1w,3.95,[],43.454,3.5,
1434,thomas,IXI dataset - MRIQC derivatives,sub-0037_T1w,2.7,"[""eye-spillover"",""noneye-spillover""]",41.787,3.5,
1435,thomas,IXI dataset - MRIQC derivatives,sub-0333_T1w,2.9,"[""eye-spillover"",""noneye-spillover"",""wrap-around""]",62.101,3.5,
1436,thomas,IXI dataset - MRIQC derivatives,sub-0297_T1w,1.45,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",51.973,3.5,
1437,thomas,IXI dataset - MRIQC derivatives,sub-0281_T1w,3.4,"[""eye-spillover""]",40.043,3.5,
1438,thomas,IXI dataset - MRIQC derivatives,sub-0607_T1w,3.3,"[""noneye-spillover"",""inu""]",38.29,3.5,
1439,thomas,IXI dataset - MRIQC derivatives,sub-0887_T1w,3.25,"[""eye-spillover"",""wrap-around""]",82.848,3.5,
1440,thomas,IXI dataset - MRIQC derivatives,sub-0798_T1w,3.0,"[""eye-spillover"",""noneye-spillover"",""inu""]",50.388,3.5,
1441,thomas,IXI dataset - MRIQC derivatives,sub-1054_T1w,3.3,"[""eye-spillover""]",32.619,3.5,
1442,thomas,IXI dataset - MRIQC derivatives,sub-0514_T1w,2.55,"[""eye-spillover"",""noneye-spillover""]",93.796,3.5,blurry
1443,thomas,IXI dataset - MRIQC derivatives,sub-0514_T1w,2.4,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",11.403,3.5,blurry
1444,thomas,IXI dataset - MRIQC derivatives,sub-0721_T1w,3.05,"[""eye-spillover"",""wrap-around""]",46.562,3.5,
1445,thomas,IXI dataset - MRIQC derivatives,sub-0974_T1w,2.5,"[""eye-spillover"",""noneye-spillover"",""uncategorized""]",49.674,3.5,
1446,thomas,IXI dataset - MRIQC derivatives,sub-0770_T1w,3.55,"[""eye-spillover"",""wrap-around""]",34.4,3.5,
1447,thomas,IXI dataset - MRIQC derivatives,sub-0043_T1w,3.35,"[""eye-spillover"",""noneye-spillover"",""wrap-around""]",53.706,3.5,
1448,thomas,IXI dataset - MRIQC derivatives,sub-0272_T1w,3.3,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",81.886,3.5,
1449,thomas,IXI dataset - MRIQC derivatives,sub-0950_T1w,3.0,"[""eye-spillover"",""noneye-spillover""]",60.26,3.5,
1450,thomas,IXI dataset - MRIQC derivatives,sub-0850_T1w,2.9,"[""eye-spillover""]",56.179,3.5,
1451,thomas,IXI dataset - MRIQC derivatives,sub-0064_T1w,2.9,"[""eye-spillover"",""noneye-spillover""]",79.767,3.5,
1452,thomas,IXI dataset - MRIQC derivatives,sub-1129_T1w,2.6,"[""eye-spillover"",""noneye-spillover""]",43.421,3.5,blurry
1453,thomas,IXI dataset - MRIQC derivatives,sub-1141_T1w,2.6,"[""eye-spillover"",""noneye-spillover""]",69.188,3.5,blurry
1454,thomas,IXI dataset - MRIQC derivatives,sub-0033_T1w,2.95,"[""eye-spillover"",""noneye-spillover""]",64.882,3.5,
1455,thomas,IXI dataset - MRIQC derivatives,sub-0384_T1w,3.7,[],57.312,3.5,
1456,thomas,IXI dataset - MRIQC derivatives,sub-1068_T1w,3.45,"[""eye-spillover"",""wrap-around""]",35.816,3.5,
1457,thomas,IXI dataset - MRIQC derivatives,sub-0799_T1w,2.75,"[""eye-spillover"",""noneye-spillover""]",41.26,3.5,
1458,thomas,IXI dataset - MRIQC derivatives,sub-0987_T1w,3.45,"[""eye-spillover"",""noneye-spillover""]",27.718,3.5,
1459,thomas,IXI dataset - MRIQC derivatives,sub-0412_T1w,2.55,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",44.734,3.5,
1460,thomas,IXI dataset - MRIQC derivatives,sub-0527_T1w,3.35,"[""eye-spillover"",""noneye-spillover""]",45.34,3.5,
1461,thomas,IXI dataset - MRIQC derivatives,sub-0115_T1w,3.3,"[""eye-spillover"",""noneye-spillover""]",50.563,3.5,
1462,thomas,IXI dataset - MRIQC derivatives,sub-0435_T1w,3.25,"[""eye-spillover"",""noneye-spillover""]",83.468,3.5,
1463,thomas,IXI dataset - MRIQC derivatives,sub-0925_T1w,3.15,"[""noneye-spillover""]",56.957,3.5,
1464,thomas,IXI dataset - MRIQC derivatives,sub-0455_T1w,3.2,"[""eye-spillover"",""noneye-spillover""]",96.475,3.5,
1465,thomas,IXI dataset - MRIQC derivatives,sub-1224_T1w,2.85,"[""eye-spillover"",""noneye-spillover""]",41.8,3.5,
1466,thomas,IXI dataset - MRIQC derivatives,sub-1062_T1w,3.7,[],32.149,3.5,
1467,thomas,IXI dataset - MRIQC derivatives,sub-1059_T1w,2.8,"[""eye-spillover"",""noneye-spillover""]",57.007,3.5,
1468,thomas,IXI dataset - MRIQC derivatives,sub-0698_T1w,1.15,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",37.248,3.5,
1469,thomas,IXI dataset - MRIQC derivatives,sub-0439_T1w,2.75,"[""eye-spillover""]",51.437,3.5,blurry
1470,thomas,IXI dataset - MRIQC derivatives,sub-0763_T1w,3.2,"[""eye-spillover"",""wrap-around""]",42.4,3.5,
1471,thomas,IXI dataset - MRIQC derivatives,sub-0366_T1w,2.95,"[""noneye-spillover""]",54.972,3.5,
1472,thomas,IXI dataset - MRIQC derivatives,sub-0132_T1w,2.5,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",38.979,3.5,
1473,thomas,IXI dataset - MRIQC derivatives,sub-0259_T1w,2.8,"[""eye-spillover"",""noneye-spillover""]",76.814,3.5,
1474,thomas,IXI dataset - MRIQC derivatives,sub-0023_T1w,2.85,"[""eye-spillover"",""noneye-spillover""]",62.936,3.5,
1475,thomas,IXI dataset - MRIQC derivatives,sub-0465_T1w,2.6,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",51.393,3.5,
1476,thomas,IXI dataset - MRIQC derivatives,sub-1078_T1w,3.0,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",51.469,3.5,
1477,thomas,IXI dataset - MRIQC derivatives,sub-0557_T1w,2.7,"[""eye-spillover"",""noneye-spillover"",""processing""]",116.875,3.5,I had forgotten that we could select when defacing happened. I think that it does whenever I don't see the whole image in the noise map.
1478,thomas,IXI dataset - MRIQC derivatives,sub-0662_T1w,2.8,"[""eye-spillover"",""noneye-spillover""]",43.084,3.5,
1479,thomas,IXI dataset - MRIQC derivatives,sub-0930_T1w,3.0,"[""eye-spillover"",""noneye-spillover""]",63.077,3.5,
1480,thomas,IXI dataset - MRIQC derivatives,sub-0498_T1w,2.9,"[""eye-spillover"",""noneye-spillover"",""processing""]",46.346,3.5,
1481,thomas,IXI dataset - MRIQC derivatives,sub-0271_T1w,3.0,"[""eye-spillover"",""noneye-spillover""]",92.927,3.5,
1482,thomas,IXI dataset - MRIQC derivatives,sub-0431_T1w,3.45,"[""noneye-spillover"",""processing""]",35.253,3.5,
1483,thomas,IXI dataset - MRIQC derivatives,sub-0628_T1w,2.55,"[""eye-spillover"",""noneye-spillover""]",59.873,3.5,blurry
1484,thomas,IXI dataset - MRIQC derivatives,sub-1188_T1w,3.0,"[""eye-spillover"",""noneye-spillover""]",57.928,3.5,
1485,thomas,IXI dataset - MRIQC derivatives,sub-0870_T1w,1.7,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",23.109,3.5,
1486,thomas,IXI dataset - MRIQC derivatives,sub-1149_T1w,2.95,"[""eye-spillover"",""noneye-spillover"",""processing""]",46.653,3.5,
1487,thomas,IXI dataset - MRIQC derivatives,sub-0209_T1w,2.95,"[""eye-spillover"",""noneye-spillover"",""wrap-around""]",36.575,3.5,
1488,thomas,IXI dataset - MRIQC derivatives,sub-0234_T1w,2.6,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",51.523,3.5,blurry
1489,thomas,IXI dataset - MRIQC derivatives,sub-1090_T1w,1.45,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",37.825,3.5,
1490,thomas,IXI dataset - MRIQC derivatives,sub-0491_T1w,3.45,"[""eye-spillover"",""noneye-spillover""]",50.262,3.5,
1491,thomas,IXI dataset - MRIQC derivatives,sub-0291_T1w,3.5,"[""eye-spillover"",""noneye-spillover""]",32.249,3.5,
1492,thomas,IXI dataset - MRIQC derivatives,sub-0959_T1w,3.3,"[""eye-spillover"",""noneye-spillover""]",58.221,3.5,
1493,thomas,IXI dataset - MRIQC derivatives,sub-0070_T1w,2.4,"[""noneye-spillover""]",38.198,3.5,very blurry
1494,thomas,IXI dataset - MRIQC derivatives,sub-0600_T1w,3.25,"[""eye-spillover"",""noneye-spillover""]",60.929,3.5,
1495,thomas,IXI dataset - MRIQC derivatives,sub-0709_T1w,3.05,"[""eye-spillover"",""noneye-spillover""]",48.881,3.5,
1496,thomas,IXI dataset - MRIQC derivatives,sub-0596_T1w,2.7,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",32.776,3.5,
1497,thomas,IXI dataset - MRIQC derivatives,sub-0503_T1w,2.8,"[""eye-spillover"",""noneye-spillover""]",79.277,3.5,
1498,thomas,IXI dataset - MRIQC derivatives,sub-0997_T1w,2.7,"[""head-motion"",""eye-spillover""]",50.995,3.5,
1499,thomas,IXI dataset - MRIQC derivatives,sub-0220_T1w,3.55,"[""eye-spillover""]",33.719,3.5,
1500,thomas,IXI dataset - MRIQC derivatives,sub-0531_T1w,2.55,"[""eye-spillover"",""noneye-spillover""]",55.039,3.5,blurry
1501,thomas,IXI dataset - MRIQC derivatives,sub-0356_T1w,3.35,"[""eye-spillover""]",36.361,3.5,
1502,thomas,IXI dataset - MRIQC derivatives,sub-0512_T1w,3.0,"[""eye-spillover""]",52.733,3.5,
1503,thomas,IXI dataset - MRIQC derivatives,sub-0277_T1w,3.95,[],25.228,3.5,
1504,thomas,IXI dataset - MRIQC derivatives,sub-0399_T1w,2.75,"[""eye-spillover"",""noise-local""]",103.45,3.5,
1505,thomas,IXI dataset - MRIQC derivatives,sub-0249_T1w,2.75,"[""eye-spillover"",""noise-local""]",22.982,3.5,
1506,thomas,IXI dataset - MRIQC derivatives,sub-0153_T1w,2.85,"[""eye-spillover"",""noneye-spillover""]",44.681,3.5,
1507,thomas,IXI dataset - MRIQC derivatives,sub-0327_T1w,2.4,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",34.024,3.5,
1508,thomas,IXI dataset - MRIQC derivatives,sub-0236_T1w,3.05,"[""eye-spillover"",""noneye-spillover""]",52.924,3.5,
1509,thomas,IXI dataset - MRIQC derivatives,sub-0796_T1w,3.45,"[""eye-spillover"",""noneye-spillover""]",33.264,3.5,
1510,thomas,IXI dataset - MRIQC derivatives,sub-0969_T1w,3.25,"[""eye-spillover"",""noneye-spillover""]",42.702,3.5,
1511,thomas,IXI dataset - MRIQC derivatives,sub-0415_T1w,3.3,"[""eye-spillover"",""noneye-spillover""]",47.492,3.5,
1512,thomas,IXI dataset - MRIQC derivatives,sub-0676_T1w,2.95,"[""eye-spillover"",""noneye-spillover""]",63.182,3.5,
1513,thomas,IXI dataset - MRIQC derivatives,sub-0769_T1w,3.0,"[""eye-spillover"",""noneye-spillover""]",48.48,3.5,
1514,thomas,IXI dataset - MRIQC derivatives,sub-0782_T1w,3.0,"[""eye-spillover"",""noneye-spillover""]",45.88,3.5,
1515,thomas,IXI dataset - MRIQC derivatives,sub-0555_T1w,3.05,"[""eye-spillover"",""noneye-spillover""]",62.799,3.5,
1516,thomas,IXI dataset - MRIQC derivatives,sub-0176_T1w,2.1,"[""head-motion"",""eye-spillover"",""noneye-spillover"",""noise-global""]",33.68,3.5,
1517,thomas,IXI dataset - MRIQC derivatives,sub-0784_T1w,2.55,"[""head-motion"",""eye-spillover""]",33.853,3.5,
1518,thomas,IXI dataset - MRIQC derivatives,sub-0592_T1w,1.55,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",43.042,3.5,
1519,thomas,IXI dataset - MRIQC derivatives,sub-0650_T1w,2.45,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",43.617,3.5,blurry
1520,thomas,IXI dataset - MRIQC derivatives,sub-1008_T1w,2.65,"[""eye-spillover""]",62.911,3.5,
1521,thomas,IXI dataset - MRIQC derivatives,sub-0905_T1w,2.85,"[""noneye-spillover""]",50.851,3.5,
1522,thomas,IXI dataset - MRIQC derivatives,sub-1187_T1w,3.0,"[""eye-spillover""]",59.845,3.5,
1523,thomas,IXI dataset - MRIQC derivatives,sub-0613_T1w,1.9,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",26.789,3.5,
1524,thomas,IXI dataset - MRIQC derivatives,sub-0733_T1w,2.75,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",40.515,3.5,
1525,thomas,IXI dataset - MRIQC derivatives,sub-0616_T1w,2.95,"[""eye-spillover""]",41.892,3.5,
1526,thomas,IXI dataset - MRIQC derivatives,sub-0085_T1w,2.8,"[""head-motion"",""eye-spillover""]",29.258,3.5,
1527,thomas,IXI dataset - MRIQC derivatives,sub-1030_T1w,3.3,"[""eye-spillover""]",87.226,3.5,
1528,thomas,IXI dataset - MRIQC derivatives,sub-0440_T1w,3.05,"[""noneye-spillover""]",61.077,3.5,
1529,thomas,IXI dataset - MRIQC derivatives,sub-0077_T1w,3.7,[],26.507,3.5,
1530,thomas,IXI dataset - MRIQC derivatives,sub-1116_T1w,2.8,"[""eye-spillover""]",66.537,3.5,
1531,thomas,IXI dataset - MRIQC derivatives,sub-1223_T1w,1.45,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",54.27,3.5,
1532,thomas,IXI dataset - MRIQC derivatives,sub-0161_T1w,2.95,"[""eye-spillover"",""noneye-spillover""]",73.41,3.5,
1533,thomas,IXI dataset - MRIQC derivatives,sub-1190_T1w,3.0,"[""eye-spillover"",""noneye-spillover""]",30.156,3.5,
1534,thomas,IXI dataset - MRIQC derivatives,sub-1179_T1w,2.95,"[""eye-spillover"",""noneye-spillover"",""processing""]",75.22,3.5,
1535,thomas,IXI dataset - MRIQC derivatives,sub-1168_T1w,2.55,"[""eye-spillover"",""noneye-spillover""]",57.006,3.5,blurry
1536,thomas,IXI dataset - MRIQC derivatives,sub-0466_T1w,2.9,"[""eye-spillover"",""noneye-spillover""]",44.529,3.5,
1537,thomas,IXI dataset - MRIQC derivatives,sub-0558_T1w,3.1,"[""eye-spillover"",""noneye-spillover""]",43.817,3.5,
1538,thomas,IXI dataset - MRIQC derivatives,sub-0947_T1w,3.6,"[""eye-spillover""]",99.518,3.5,
1539,thomas,IXI dataset - MRIQC derivatives,sub-1091_T1w,3.0,"[""eye-spillover"",""noneye-spillover""]",31.101,3.5,
1540,thomas,IXI dataset - MRIQC derivatives,sub-0937_T1w,3.0,"[""eye-spillover"",""noneye-spillover""]",56.01,3.5,
1541,thomas,IXI dataset - MRIQC derivatives,sub-0957_T1w,2.55,"[""eye-spillover"",""noneye-spillover""]",26.571,3.5,blurry
1542,thomas,IXI dataset - MRIQC derivatives,sub-0331_T1w,3.55,"[""eye-spillover""]",29.175,3.5,
1543,thomas,IXI dataset - MRIQC derivatives,sub-0457_T1w,3.1,"[""eye-spillover"",""noneye-spillover""]",49.283,3.5,
1544,thomas,IXI dataset - MRIQC derivatives,sub-0880_T1w,2.7,"[""head-motion"",""eye-spillover"",""noneye-spillover""]",51.536,3.5,
1545,thomas,IXI dataset - MRIQC derivatives,sub-1189_T1w,3.3,"[""eye-spillover"",""inu"",""processing""]",29.415,3.5,
1546,thomas,IXI dataset - MRIQC derivatives,sub-0544_T1w,2.6,"[""eye-spillover"",""noneye-spillover"",""field-variation"",""processing""]",67.938,3.5,
1547,thomas,IXI dataset - MRIQC derivatives,sub-1097_T1w,2.95,"[""eye-spillover""]",44.908,3.5,
1548,thomas,IXI dataset - MRIQC derivatives,sub-0722_T1w,3.35,"[""eye-spillover"",""noneye-spillover""]",58.378,3.5,
1549,thomas,IXI dataset - MRIQC derivatives,sub-0792_T1w,2.4,"[""head-motion"",""eye-spillover"",""wrap-around""]",46.994,3.5,
1550,thomas,IXI dataset - MRIQC derivatives,sub-1230_T1w,2.55,"[""eye-spillover"",""noneye-spillover""]",57.125,3.5,blurry
1551,thomas,IXI dataset - MRIQC derivatives,sub-0550_T1w,2.95,"[""processing""]",28.254,3.5,
1552,thomas,IXI dataset - MRIQC derivatives,sub-0036_T1w,3.0,"[""eye-spillover"",""noneye-spillover""]",44.524,3.5,
1553,thomas,IXI dataset - MRIQC derivatives,sub-0386_T1w,3.25,"[""eye-spillover"",""noneye-spillover""]",22.175,3.5,
1554,thomas,IXI dataset - MRIQC derivatives,sub-0879_T1w,3.65,"[""eye-spillover""]",34.603,3.5,
1555,thomas,IXI dataset - MRIQC derivatives,sub-0640_T1w,3.35,[],28.831,3.5,
1556,thomas,IXI dataset - MRIQC derivatives,sub-1231_T1w,3.5,"[""eye-spillover"",""processing""]",22.668,3.5,
1557,thomas,IXI dataset - MRIQC derivatives,sub-1048_T1w,3.0,"[""eye-spillover"",""processing""]",33.343,3.5,
1558,thomas,IXI dataset - MRIQC derivatives,sub-0468_T1w,1.5,"[""head-motion"",""eye-spillover"",""noneye-spillover"",""processing""]",36.543,3.5,
1559,thomas,IXI dataset - MRIQC derivatives,sub-0203_T1w,3.2,"[""eye-spillover"",""noneye-spillover""]",34.036,3.5,
1560,elda,IXI dataset - MRIQC derivatives,sub-0642_T1w,3.45,"[""head-motion""]",197.185,3.5,slight movement
1561,elda,IXI dataset - MRIQC derivatives,sub-0481_T1w,4.0,[],19.6,3.5,
1562,elda,IXI dataset - MRIQC derivatives,sub-1208_T1w,3.9,[],31.539,3.5,
1563,elda,IXI dataset - MRIQC derivatives,sub-1082_T1w,3.45,[],58.622,3.5,some small artifacts in eyes region
1564,elda,IXI dataset - MRIQC derivatives,sub-1171_T1w,3.45,[],52.699,3.5,artifacts in eyes region in BG image
1565,elda,IXI dataset - MRIQC derivatives,sub-0518_T1w,3.0,[],63.927,3.5,tight FoV. May loose some cortex (slices 88-106)
1566,elda,IXI dataset - MRIQC derivatives,sub-0229_T1w,2.95,"[""head-motion""]",59.15,3.5,
1567,elda,IXI dataset - MRIQC derivatives,sub-0910_T1w,2.5,"[""head-motion"",""noise-global"",""inu""]",413.552,3.5,
1568,elda,IXI dataset - MRIQC derivatives,sub-0395_T1w,3.3,"[""head-motion"",""noise-global""]",65.634,3.5,
1569,elda,IXI dataset - MRIQC derivatives,sub-0228_T1w,3.4,"[""noise-global""]",46.514,3.5,
1570,elda,IXI dataset - MRIQC derivatives,sub-0966_T1w,3.15,[],44.314,3.5,aartifacts in BG image
1571,elda,IXI dataset - MRIQC derivatives,sub-0892_T1w,3.45,[],46.801,3.5,artifacts/noise in BG image near eyes and ears
1572,elda,IXI dataset - MRIQC derivatives,sub-0497_T1w,3.4,[],56.825,3.5,noise in BG image
1573,elda,IXI dataset - MRIQC derivatives,sub-1035_T1w,3.1,"[""head-motion"",""wrap-around""]",78.879,3.5,tight FoV (may miss some frontal cortex)
1574,elda,IXI dataset - MRIQC derivatives,sub-0756_T1w,3.1,"[""head-motion"",""noise-global""]",37.719,3.5,
1575,elda,IXI dataset - MRIQC derivatives,sub-1184_T1w,2.8,"[""noise-global"",""inu""]",42.411,3.5,strong artifacts in BG image
1576,elda,IXI dataset - MRIQC derivatives,sub-0689_T1w,3.2,"[""wrap-around"",""uncategorized""]",50.458,3.5,
1577,elda,IXI dataset - MRIQC derivatives,sub-0529_T1w,3.5,[],38.229,3.5,
1578,elda,IXI dataset - MRIQC derivatives,sub-0755_T1w,2.6,"[""uncategorized""]",54.615,3.5,overall blurry with low WM/GM contrast
1579,elda,IXI dataset - MRIQC derivatives,sub-0923_T1w,3.2,"[""head-motion"",""inu"",""uncategorized""]",52.034,3.5,BG noise
1580,elda,IXI dataset - MRIQC derivatives,sub-0082_T1w,2.5,"[""head-motion"",""uncategorized""]",51.748,3.5,artifacts in BG
1581,elda,IXI dataset - MRIQC derivatives,sub-0057_T1w,2.45,"[""head-motion"",""inu"",""uncategorized""]",49.645,3.5,BG image noise
1582,elda,IXI dataset - MRIQC derivatives,sub-0478_T1w,3.4,"[""noise-global""]",53.092,3.5,
1583,elda,IXI dataset - MRIQC derivatives,sub-0929_T1w,2.7,"[""head-motion"",""noise-global"",""inu""]",40.325,3.5,
1584,elda,IXI dataset - MRIQC derivatives,sub-1226_T1w,2.4,"[""head-motion""]",27.987,3.5,
1585,elda,IXI dataset - MRIQC derivatives,sub-0059_T1w,3.25,"[""inu"",""uncategorized""]",164.239,3.5,hyperintensities outside brain (skull/skin) slides 123-140
1586,elda,IXI dataset - MRIQC derivatives,sub-0359_T1w,3.15,"[""uncategorized""]",38.018,3.5,noise and artifacts in BG image
1587,elda,IXI dataset - MRIQC derivatives,sub-1150_T1w,2.95,"[""head-motion"",""inu""]",45.274,3.5,
1588,elda,IXI dataset - MRIQC derivatives,sub-0617_T1w,3.55,[],25.718,3.5,
1589,elda,IXI dataset - MRIQC derivatives,sub-0562_T1w,3.45,"[""inu""]",58.679,3.5,BG image artifacts near ayes
1590,elda,IXI dataset - MRIQC derivatives,sub-0982_T1w,3.1,"[""inu""]",38.073,3.5,
1591,elda,IXI dataset - MRIQC derivatives,sub-0716_T1w,1.55,"[""head-motion"",""inu""]",18.793,3.5,
1592,elda,IXI dataset - MRIQC derivatives,sub-0904_T1w,2.45,"[""head-motion""]",28.523,3.5,
1593,elda,IXI dataset - MRIQC derivatives,sub-0184_T1w,2.9,"[""inu""]",31.297,3.5,
1594,elda,IXI dataset - MRIQC derivatives,sub-0396_T1w,2.55,"[""head-motion"",""noise-global"",""inu""]",42.546,3.5,
1595,elda,IXI dataset - MRIQC derivatives,sub-1044_T1w,3.25,"[""wrap-around"",""inu""]",42.175,3.5,tight FoV
1596,elda,IXI dataset - MRIQC derivatives,sub-0621_T1w,3.4,"[""inu""]",40.933,3.5,
1597,elda,IXI dataset - MRIQC derivatives,sub-0778_T1w,3.3,"[""inu""]",41.686,3.5,
1598,elda,IXI dataset - MRIQC derivatives,sub-0620_T1w,2.9,"[""head-motion"",""wrap-around"",""inu""]",57.562,3.5,nosie/artifacts in BG near eyes and ears
1599,elda,IXI dataset - MRIQC derivatives,sub-0186_T1w,3.45,"[""inu""]",30.231,3.5,
1600,elda,IXI dataset - MRIQC derivatives,sub-0852_T1w,3.6,[],31.987,3.5,
1601,elda,IXI dataset - MRIQC derivatives,sub-0499_T1w,3.4,"[""wrap-around""]",44.758,3.5,tiight FoV
1602,elda,IXI dataset - MRIQC derivatives,sub-0862_T1w,3.05,"[""noise-global"",""inu""]",36.132,3.5,
1603,elda,IXI dataset - MRIQC derivatives,sub-1195_T1w,2.45,[],56.726,3.5,strong noise in BG image
