randomized_id	rater_id	dataset	rating	time_sec	artifacts	confidence	comments	defaced	subject
sub-0464_T1w	rater_03	IXI dataset - MRIQC derivatives	3.3	30.225	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	104
sub-0996_T1w	rater_03	IXI dataset - MRIQC derivatives	2.85	50.27	"[""noneye-spillover""]"	3.5		1	214
sub-0230_T1w	rater_03	IXI dataset - MRIQC derivatives	3.2	48.343	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	263
sub-1153_T1w	rater_03	IXI dataset - MRIQC derivatives	3.15	37.237	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	632
sub-1238_T1w	rater_03	IXI dataset - MRIQC derivatives	3.6	43.825	[]	3.5		0	278
sub-0978_T1w	rater_03	IXI dataset - MRIQC derivatives	3.75	41.071	[]	3.5		1	057
sub-0179_T1w	rater_03	IXI dataset - MRIQC derivatives	3.25	44.283	"[""eye-spillover""]"	3.5		1	033
sub-1024_T1w	rater_03	IXI dataset - MRIQC derivatives	3.3	41.853	"[""eye-spillover""]"	3.5		1	601
sub-0766_T1w	rater_03	IXI dataset - MRIQC derivatives	2.75	39.044	"[""eye-spillover""]"	3.5	blurry	1	525
sub-1128_T1w	rater_03	IXI dataset - MRIQC derivatives	2.4	47.767	"[""eye-spillover"",""noneye-spillover""]"	3.5	very blurry	1	206
sub-0675_T1w	rater_03	IXI dataset - MRIQC derivatives	3.7	42.446	[]	3.5		1	633
sub-0243_T1w	rater_03	IXI dataset - MRIQC derivatives	3.0	73.464	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	160
sub-0284_T1w	rater_03	IXI dataset - MRIQC derivatives	3.1	65.322	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	282
sub-1093_T1w	rater_03	IXI dataset - MRIQC derivatives	3.15	36.092	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	146
sub-1234_T1w	rater_03	IXI dataset - MRIQC derivatives	1.2	44.103	"[""head-motion"",""noneye-spillover""]"	3.5		1	175
sub-0588_T1w	rater_03	IXI dataset - MRIQC derivatives	3.0	55.245	"[""eye-spillover""]"	3.5		1	097
sub-1084_T1w	rater_03	IXI dataset - MRIQC derivatives	3.0	38.836	"[""noneye-spillover""]"	3.5		1	440
sub-0218_T1w	rater_03	IXI dataset - MRIQC derivatives	3.1	42.94	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	067
sub-0014_T1w	rater_03	IXI dataset - MRIQC derivatives	2.9	41.897	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	080
sub-0649_T1w	rater_03	IXI dataset - MRIQC derivatives	2.45	67.558	"[""head-motion"",""eye-spillover""]"	3.5		0	313
sub-0893_T1w	rater_03	IXI dataset - MRIQC derivatives	2.6	47.75	"[""eye-spillover"",""noneye-spillover""]"	3.5	blury	1	094
sub-0842_T1w	rater_03	IXI dataset - MRIQC derivatives	3.45	39.537	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	586
sub-1028_T1w	rater_03	IXI dataset - MRIQC derivatives	3.5	35.84	"[""noneye-spillover""]"	3.5		1	052
sub-0906_T1w	rater_03	IXI dataset - MRIQC derivatives	2.6	59.195	"[""head-motion"",""eye-spillover""]"	3.5	partly blurry	1	256
sub-0573_T1w	rater_03	IXI dataset - MRIQC derivatives	2.75	52.804	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	445
sub-0071_T1w	rater_03	IXI dataset - MRIQC derivatives	3.0	66.154	"[""noneye-spillover""]"	3.5		0	396
sub-0269_T1w	rater_03	IXI dataset - MRIQC derivatives	3.15	61.905	"[""eye-spillover"",""noneye-spillover"",""wrap-around""]"	3.5		0	059
sub-0214_T1w	rater_03	IXI dataset - MRIQC derivatives	2.05	51.933	"[""noneye-spillover""]"	3.5	very blurry	0	538
sub-0708_T1w	rater_03	IXI dataset - MRIQC derivatives	3.05	55.481	"[""eye-spillover""]"	3.5		0	260
sub-0549_T1w	rater_03	IXI dataset - MRIQC derivatives	3.45	36.812	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	092
sub-0075_T1w	rater_03	IXI dataset - MRIQC derivatives	3.4	46.604	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	609
sub-0378_T1w	rater_03	IXI dataset - MRIQC derivatives	2.55	60.172	"[""eye-spillover"",""noneye-spillover""]"	3.5	blurry	0	334
sub-0041_T1w	rater_03	IXI dataset - MRIQC derivatives	3.1	48.088	"[""noneye-spillover""]"	3.5		0	483
sub-0687_T1w	rater_03	IXI dataset - MRIQC derivatives	2.6	48.617	"[""head-motion"",""eye-spillover""]"	3.5		1	445
sub-0753_T1w	rater_03	IXI dataset - MRIQC derivatives	2.85	78.082	"[""noneye-spillover""]"	3.5		1	614
sub-0623_T1w	rater_03	IXI dataset - MRIQC derivatives	3.45	32.915	[]	3.5		1	586
sub-0325_T1w	rater_03	IXI dataset - MRIQC derivatives	3.4	45.253	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	482
sub-1021_T1w	rater_03	IXI dataset - MRIQC derivatives	2.35	71.977	"[""eye-spillover"",""noneye-spillover"",""uncategorized""]"	3.5	strange noise artifacts + blurry	0	538
sub-1010_T1w	rater_03	IXI dataset - MRIQC derivatives	3.35	29.251	"[""eye-spillover""]"	3.5		1	567
sub-0599_T1w	rater_03	IXI dataset - MRIQC derivatives	3.0	29.028	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	515
sub-1102_T1w	rater_03	IXI dataset - MRIQC derivatives	3.0	38.785	"[""eye-spillover"",""noneye-spillover"",""wrap-around""]"	3.5		1	013
sub-0843_T1w	rater_03	IXI dataset - MRIQC derivatives	2.65	30.088	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	603
sub-0047_T1w	rater_03	IXI dataset - MRIQC derivatives	2.9	49.245	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	661
sub-1235_T1w	rater_03	IXI dataset - MRIQC derivatives	2.4	31.694	"[""noneye-spillover""]"	3.5	very blurry	1	383
sub-0581_T1w	rater_03	IXI dataset - MRIQC derivatives	2.55	47.459	"[""eye-spillover"",""noneye-spillover""]"	3.5	blurry	0	094
sub-0245_T1w	rater_03	IXI dataset - MRIQC derivatives	2.9	159.044	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	354
sub-0182_T1w	rater_03	IXI dataset - MRIQC derivatives	2.65	27.663	"[""head-motion"",""eye-spillover"",""noneye-spillover""]"	3.5		0	295
sub-0018_T1w	rater_03	IXI dataset - MRIQC derivatives	3.4	27.776	"[""eye-spillover""]"	3.5		1	481
sub-0659_T1w	rater_03	IXI dataset - MRIQC derivatives	2.6	33.98	"[""head-motion"",""noneye-spillover""]"	3.5	blurry	0	357
sub-0341_T1w	rater_03	IXI dataset - MRIQC derivatives	3.8	59.996	[]	3.5		1	275
sub-0226_T1w	rater_03	IXI dataset - MRIQC derivatives	2.75	41.335	"[""eye-spillover"",""noneye-spillover"",""inu""]"	3.5		1	012
sub-1214_T1w	rater_03	IXI dataset - MRIQC derivatives	2.55	39.641	[]	3.5	blurry	1	239
sub-1112_T1w	rater_03	IXI dataset - MRIQC derivatives	3.2	28.24	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	056
sub-0572_T1w	rater_03	IXI dataset - MRIQC derivatives	2.95	37.11	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	214
sub-0436_T1w	rater_03	IXI dataset - MRIQC derivatives	3.15	36.106	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	242
sub-1218_T1w	rater_03	IXI dataset - MRIQC derivatives	3.25	29.256	"[""eye-spillover""]"	3.5		1	437
sub-0615_T1w	rater_03	IXI dataset - MRIQC derivatives	3.15	35.409	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	437
sub-0626_T1w	rater_03	IXI dataset - MRIQC derivatives	2.65	30.982	"[""eye-spillover"",""noneye-spillover""]"	3.5	blurry	1	094
sub-0074_T1w	rater_03	IXI dataset - MRIQC derivatives	3.15	71.609	"[""eye-spillover""]"	3.5		1	599
sub-0091_T1w	rater_03	IXI dataset - MRIQC derivatives	3.3	34.537	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	526
sub-0142_T1w	rater_03	IXI dataset - MRIQC derivatives	2.75	39.504	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	521
sub-0267_T1w	rater_03	IXI dataset - MRIQC derivatives	2.7	39.969	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	386
sub-0381_T1w	rater_03	IXI dataset - MRIQC derivatives	2.7	41.203	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	248
sub-0121_T1w	rater_03	IXI dataset - MRIQC derivatives	3.45	31.38	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	159
sub-0287_T1w	rater_03	IXI dataset - MRIQC derivatives	2.95	64.542	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	481
sub-1215_T1w	rater_03	IXI dataset - MRIQC derivatives	2.9	37.734	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	296
sub-0350_T1w	rater_03	IXI dataset - MRIQC derivatives	3.95	43.454	[]	3.5		1	126
sub-0037_T1w	rater_03	IXI dataset - MRIQC derivatives	2.7	41.787	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	274
sub-0333_T1w	rater_03	IXI dataset - MRIQC derivatives	2.9	62.101	"[""eye-spillover"",""noneye-spillover"",""wrap-around""]"	3.5		1	465
sub-0297_T1w	rater_03	IXI dataset - MRIQC derivatives	1.45	51.973	"[""head-motion"",""eye-spillover"",""noneye-spillover""]"	3.5		1	636
sub-0281_T1w	rater_03	IXI dataset - MRIQC derivatives	3.4	40.043	"[""eye-spillover""]"	3.5		1	083
sub-0607_T1w	rater_03	IXI dataset - MRIQC derivatives	3.3	38.29	"[""noneye-spillover"",""inu""]"	3.5		1	522
sub-0887_T1w	rater_03	IXI dataset - MRIQC derivatives	3.25	82.848	"[""eye-spillover"",""wrap-around""]"	3.5		0	165
sub-0798_T1w	rater_03	IXI dataset - MRIQC derivatives	3.0	50.388	"[""eye-spillover"",""noneye-spillover"",""inu""]"	3.5		1	173
sub-1054_T1w	rater_03	IXI dataset - MRIQC derivatives	3.3	32.619	"[""eye-spillover""]"	3.5		1	313
sub-0514_T1w	rater_03	IXI dataset - MRIQC derivatives	2.4	105.19900000000001	"[""head-motion"",""eye-spillover"",""noneye-spillover""]"	3.5	blurry	1	015
sub-0721_T1w	rater_03	IXI dataset - MRIQC derivatives	3.05	46.562	"[""eye-spillover"",""wrap-around""]"	3.5		0	067
sub-0974_T1w	rater_03	IXI dataset - MRIQC derivatives	2.5	49.674	"[""eye-spillover"",""noneye-spillover"",""uncategorized""]"	3.5		0	252
sub-0770_T1w	rater_03	IXI dataset - MRIQC derivatives	3.55	34.4	"[""eye-spillover"",""wrap-around""]"	3.5		0	126
sub-0043_T1w	rater_03	IXI dataset - MRIQC derivatives	3.35	53.706	"[""eye-spillover"",""noneye-spillover"",""wrap-around""]"	3.5		1	527
sub-0272_T1w	rater_03	IXI dataset - MRIQC derivatives	3.3	81.886	"[""head-motion"",""eye-spillover"",""noneye-spillover""]"	3.5		0	614
sub-0950_T1w	rater_03	IXI dataset - MRIQC derivatives	3.0	60.26	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	614
sub-0850_T1w	rater_03	IXI dataset - MRIQC derivatives	2.9	56.179	"[""eye-spillover""]"	3.5		1	131
sub-0064_T1w	rater_03	IXI dataset - MRIQC derivatives	2.9	79.767	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	131
sub-1129_T1w	rater_03	IXI dataset - MRIQC derivatives	2.6	43.421	"[""eye-spillover"",""noneye-spillover""]"	3.5	blurry	0	015
sub-1141_T1w	rater_03	IXI dataset - MRIQC derivatives	2.6	69.188	"[""eye-spillover"",""noneye-spillover""]"	3.5	blurry	0	521
sub-0033_T1w	rater_03	IXI dataset - MRIQC derivatives	2.95	64.882	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	438
sub-0384_T1w	rater_03	IXI dataset - MRIQC derivatives	3.7	57.312	[]	3.5		0	302
sub-1068_T1w	rater_03	IXI dataset - MRIQC derivatives	3.45	35.816	"[""eye-spillover"",""wrap-around""]"	3.5		1	221
sub-0799_T1w	rater_03	IXI dataset - MRIQC derivatives	2.75	41.26	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	357
sub-0987_T1w	rater_03	IXI dataset - MRIQC derivatives	3.45	27.718	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	051
sub-0412_T1w	rater_03	IXI dataset - MRIQC derivatives	2.55	44.734	"[""head-motion"",""eye-spillover"",""noneye-spillover""]"	3.5		0	104
sub-0527_T1w	rater_03	IXI dataset - MRIQC derivatives	3.35	45.34	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	146
sub-0115_T1w	rater_03	IXI dataset - MRIQC derivatives	3.3	50.563	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	067
sub-0435_T1w	rater_03	IXI dataset - MRIQC derivatives	3.25	83.468	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	092
sub-0925_T1w	rater_03	IXI dataset - MRIQC derivatives	3.15	56.957	"[""noneye-spillover""]"	3.5		1	448
sub-0455_T1w	rater_03	IXI dataset - MRIQC derivatives	3.2	96.475	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	610
sub-1224_T1w	rater_03	IXI dataset - MRIQC derivatives	2.85	41.8	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	444
sub-1062_T1w	rater_03	IXI dataset - MRIQC derivatives	3.7	32.149	[]	3.5		1	613
sub-1059_T1w	rater_03	IXI dataset - MRIQC derivatives	2.8	57.007	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	174
sub-0698_T1w	rater_03	IXI dataset - MRIQC derivatives	1.15	37.248	"[""head-motion"",""eye-spillover"",""noneye-spillover""]"	3.5		0	226
sub-0439_T1w	rater_03	IXI dataset - MRIQC derivatives	2.75	51.437	"[""eye-spillover""]"	3.5	blurry	0	202
sub-0763_T1w	rater_03	IXI dataset - MRIQC derivatives	3.2	42.4	"[""eye-spillover"",""wrap-around""]"	3.5		0	096
sub-0366_T1w	rater_03	IXI dataset - MRIQC derivatives	2.95	54.972	"[""noneye-spillover""]"	3.5		1	278
sub-0132_T1w	rater_03	IXI dataset - MRIQC derivatives	2.5	38.979	"[""head-motion"",""eye-spillover"",""noneye-spillover""]"	3.5		1	568
sub-0259_T1w	rater_03	IXI dataset - MRIQC derivatives	2.8	76.814	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	097
sub-0023_T1w	rater_03	IXI dataset - MRIQC derivatives	2.85	62.936	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	485
sub-0465_T1w	rater_03	IXI dataset - MRIQC derivatives	2.6	51.393	"[""head-motion"",""eye-spillover"",""noneye-spillover""]"	3.5		0	261
sub-1078_T1w	rater_03	IXI dataset - MRIQC derivatives	3.0	51.469	"[""head-motion"",""eye-spillover"",""noneye-spillover""]"	3.5		1	611
sub-0557_T1w	rater_03	IXI dataset - MRIQC derivatives	2.7	116.875	"[""eye-spillover"",""noneye-spillover"",""processing""]"	3.5	I had forgotten that we could select when defacing happened. I think that it does whenever I don't see the whole image in the noise map.	1	565
sub-0662_T1w	rater_03	IXI dataset - MRIQC derivatives	2.8	43.084	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	559
sub-0930_T1w	rater_03	IXI dataset - MRIQC derivatives	3.0	63.077	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	451
sub-0498_T1w	rater_03	IXI dataset - MRIQC derivatives	2.9	46.346	"[""eye-spillover"",""noneye-spillover"",""processing""]"	3.5		1	439
sub-0271_T1w	rater_03	IXI dataset - MRIQC derivatives	3.0	92.927	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	051
sub-0431_T1w	rater_03	IXI dataset - MRIQC derivatives	3.45	35.253	"[""noneye-spillover"",""processing""]"	3.5		1	436
sub-0628_T1w	rater_03	IXI dataset - MRIQC derivatives	2.55	59.873	"[""eye-spillover"",""noneye-spillover""]"	3.5	blurry	0	646
sub-1188_T1w	rater_03	IXI dataset - MRIQC derivatives	3.0	57.928	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	446
sub-0870_T1w	rater_03	IXI dataset - MRIQC derivatives	1.7	23.109	"[""head-motion"",""eye-spillover"",""noneye-spillover""]"	3.5		0	577
sub-1149_T1w	rater_03	IXI dataset - MRIQC derivatives	2.95	46.653	"[""eye-spillover"",""noneye-spillover"",""processing""]"	3.5		1	202
sub-0209_T1w	rater_03	IXI dataset - MRIQC derivatives	2.95	36.575	"[""eye-spillover"",""noneye-spillover"",""wrap-around""]"	3.5		0	083
sub-0234_T1w	rater_03	IXI dataset - MRIQC derivatives	2.6	51.523	"[""head-motion"",""eye-spillover"",""noneye-spillover""]"	3.5	blurry	1	338
sub-1090_T1w	rater_03	IXI dataset - MRIQC derivatives	1.45	37.825	"[""head-motion"",""eye-spillover"",""noneye-spillover""]"	3.5		0	316
sub-0491_T1w	rater_03	IXI dataset - MRIQC derivatives	3.45	50.262	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	262
sub-0291_T1w	rater_03	IXI dataset - MRIQC derivatives	3.5	32.249	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	049
sub-0959_T1w	rater_03	IXI dataset - MRIQC derivatives	3.3	58.221	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	511
sub-0070_T1w	rater_03	IXI dataset - MRIQC derivatives	2.4	38.198	"[""noneye-spillover""]"	3.5	very blurry	1	384
sub-0600_T1w	rater_03	IXI dataset - MRIQC derivatives	3.25	60.929	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	572
sub-0709_T1w	rater_03	IXI dataset - MRIQC derivatives	3.05	48.881	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	253
sub-0596_T1w	rater_03	IXI dataset - MRIQC derivatives	2.7	32.776	"[""head-motion"",""eye-spillover"",""noneye-spillover""]"	3.5		0	385
sub-0503_T1w	rater_03	IXI dataset - MRIQC derivatives	2.8	79.277	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	102
sub-0997_T1w	rater_03	IXI dataset - MRIQC derivatives	2.7	50.995	"[""head-motion"",""eye-spillover""]"	3.5		0	363
sub-0220_T1w	rater_03	IXI dataset - MRIQC derivatives	3.55	33.719	"[""eye-spillover""]"	3.5		0	327
sub-0531_T1w	rater_03	IXI dataset - MRIQC derivatives	2.55	55.039	"[""eye-spillover"",""noneye-spillover""]"	3.5	blurry	0	127
sub-0356_T1w	rater_03	IXI dataset - MRIQC derivatives	3.35	36.361	"[""eye-spillover""]"	3.5		0	356
sub-0512_T1w	rater_03	IXI dataset - MRIQC derivatives	3.0	52.733	"[""eye-spillover""]"	3.5		0	094
sub-0277_T1w	rater_03	IXI dataset - MRIQC derivatives	3.95	25.228	[]	3.5		0	633
sub-0399_T1w	rater_03	IXI dataset - MRIQC derivatives	2.75	103.45	"[""eye-spillover"",""noise-local""]"	3.5		0	256
sub-0249_T1w	rater_03	IXI dataset - MRIQC derivatives	2.75	22.982	"[""eye-spillover"",""noise-local""]"	3.5		0	067
sub-0153_T1w	rater_03	IXI dataset - MRIQC derivatives	2.85	44.681	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	575
sub-0327_T1w	rater_03	IXI dataset - MRIQC derivatives	2.4	34.024	"[""head-motion"",""eye-spillover"",""noneye-spillover""]"	3.5		0	568
sub-0236_T1w	rater_03	IXI dataset - MRIQC derivatives	3.05	52.924	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	213
sub-0796_T1w	rater_03	IXI dataset - MRIQC derivatives	3.45	33.264	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	093
sub-0969_T1w	rater_03	IXI dataset - MRIQC derivatives	3.25	42.702	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	567
sub-0415_T1w	rater_03	IXI dataset - MRIQC derivatives	3.3	47.492	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	537
sub-0676_T1w	rater_03	IXI dataset - MRIQC derivatives	2.95	63.182	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	132
sub-0769_T1w	rater_03	IXI dataset - MRIQC derivatives	3.0	48.48	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	079
sub-0782_T1w	rater_03	IXI dataset - MRIQC derivatives	3.0	45.88	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	212
sub-0555_T1w	rater_03	IXI dataset - MRIQC derivatives	3.05	62.799	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	160
sub-0176_T1w	rater_03	IXI dataset - MRIQC derivatives	2.1	33.68	"[""head-motion"",""eye-spillover"",""noneye-spillover"",""noise-global""]"	3.5		0	443
sub-0784_T1w	rater_03	IXI dataset - MRIQC derivatives	2.55	33.853	"[""head-motion"",""eye-spillover""]"	3.5		0	643
sub-0592_T1w	rater_03	IXI dataset - MRIQC derivatives	1.55	43.042	"[""head-motion"",""eye-spillover"",""noneye-spillover""]"	3.5		0	387
sub-0650_T1w	rater_03	IXI dataset - MRIQC derivatives	2.45	43.617	"[""head-motion"",""eye-spillover"",""noneye-spillover""]"	3.5	blurry	0	338
sub-1008_T1w	rater_03	IXI dataset - MRIQC derivatives	2.65	62.911	"[""eye-spillover""]"	3.5		1	260
sub-0905_T1w	rater_03	IXI dataset - MRIQC derivatives	2.85	50.851	"[""noneye-spillover""]"	3.5		1	284
sub-1187_T1w	rater_03	IXI dataset - MRIQC derivatives	3.0	59.845	"[""eye-spillover""]"	3.5		1	445
sub-0613_T1w	rater_03	IXI dataset - MRIQC derivatives	1.9	26.789	"[""head-motion"",""eye-spillover"",""noneye-spillover""]"	3.5		0	598
sub-0733_T1w	rater_03	IXI dataset - MRIQC derivatives	2.75	40.515	"[""head-motion"",""eye-spillover"",""noneye-spillover""]"	3.5		0	600
sub-0616_T1w	rater_03	IXI dataset - MRIQC derivatives	2.95	41.892	"[""eye-spillover""]"	3.5		0	556
sub-0085_T1w	rater_03	IXI dataset - MRIQC derivatives	2.8	29.258	"[""head-motion"",""eye-spillover""]"	3.5		1	130
sub-1030_T1w	rater_03	IXI dataset - MRIQC derivatives	3.3	87.226	"[""eye-spillover""]"	3.5		1	610
sub-0440_T1w	rater_03	IXI dataset - MRIQC derivatives	3.05	61.077	"[""noneye-spillover""]"	3.5		1	572
sub-0077_T1w	rater_03	IXI dataset - MRIQC derivatives	3.7	26.507	[]	3.5		1	608
sub-1116_T1w	rater_03	IXI dataset - MRIQC derivatives	2.8	66.537	"[""eye-spillover""]"	3.5		1	334
sub-1223_T1w	rater_03	IXI dataset - MRIQC derivatives	1.45	54.27	"[""head-motion"",""eye-spillover"",""noneye-spillover""]"	3.5		0	598
sub-0161_T1w	rater_03	IXI dataset - MRIQC derivatives	2.95	73.41	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	150
sub-1190_T1w	rater_03	IXI dataset - MRIQC derivatives	3.0	30.156	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	137
sub-1179_T1w	rater_03	IXI dataset - MRIQC derivatives	2.95	75.22	"[""eye-spillover"",""noneye-spillover"",""processing""]"	3.5		1	518
sub-1168_T1w	rater_03	IXI dataset - MRIQC derivatives	2.55	57.006	"[""eye-spillover"",""noneye-spillover""]"	3.5	blurry	1	452
sub-0466_T1w	rater_03	IXI dataset - MRIQC derivatives	2.9	44.529	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	034
sub-0558_T1w	rater_03	IXI dataset - MRIQC derivatives	3.1	43.817	"[""eye-spillover"",""noneye-spillover""]"	3.5		1	566
sub-0947_T1w	rater_03	IXI dataset - MRIQC derivatives	3.6	99.518	"[""eye-spillover""]"	3.5		0	335
sub-1091_T1w	rater_03	IXI dataset - MRIQC derivatives	3.0	31.101	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	518
sub-0937_T1w	rater_03	IXI dataset - MRIQC derivatives	3.0	56.01	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	444
sub-0957_T1w	rater_03	IXI dataset - MRIQC derivatives	2.55	26.571	"[""eye-spillover"",""noneye-spillover""]"	3.5	blurry	1	329
sub-0331_T1w	rater_03	IXI dataset - MRIQC derivatives	3.55	29.175	"[""eye-spillover""]"	3.5		1	609
sub-0457_T1w	rater_03	IXI dataset - MRIQC derivatives	3.1	49.283	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	637
sub-0880_T1w	rater_03	IXI dataset - MRIQC derivatives	2.7	51.536	"[""head-motion"",""eye-spillover"",""noneye-spillover""]"	3.5		0	631
sub-1189_T1w	rater_03	IXI dataset - MRIQC derivatives	3.3	29.415	"[""eye-spillover"",""inu"",""processing""]"	3.5		1	205
sub-0544_T1w	rater_03	IXI dataset - MRIQC derivatives	2.6	67.938	"[""eye-spillover"",""noneye-spillover"",""field-variation"",""processing""]"	3.5		1	328
sub-1097_T1w	rater_03	IXI dataset - MRIQC derivatives	2.95	44.908	"[""eye-spillover""]"	3.5		0	606
sub-0722_T1w	rater_03	IXI dataset - MRIQC derivatives	3.35	58.378	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	150
sub-0792_T1w	rater_03	IXI dataset - MRIQC derivatives	2.4	46.994	"[""head-motion"",""eye-spillover"",""wrap-around""]"	3.5		0	048
sub-1230_T1w	rater_03	IXI dataset - MRIQC derivatives	2.55	57.125	"[""eye-spillover"",""noneye-spillover""]"	3.5	blurry	0	201
sub-0550_T1w	rater_03	IXI dataset - MRIQC derivatives	2.95	28.254	"[""processing""]"	3.5		1	606
sub-0036_T1w	rater_03	IXI dataset - MRIQC derivatives	3.0	44.524	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	128
sub-0386_T1w	rater_03	IXI dataset - MRIQC derivatives	3.25	22.175	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	537
sub-0879_T1w	rater_03	IXI dataset - MRIQC derivatives	3.65	34.603	"[""eye-spillover""]"	3.5		1	039
sub-0640_T1w	rater_03	IXI dataset - MRIQC derivatives	3.35	28.831	[]	3.5		1	161
sub-1231_T1w	rater_03	IXI dataset - MRIQC derivatives	3.5	22.668	"[""eye-spillover"",""processing""]"	3.5		1	609
sub-1048_T1w	rater_03	IXI dataset - MRIQC derivatives	3.0	33.343	"[""eye-spillover"",""processing""]"	3.5		1	556
sub-0468_T1w	rater_03	IXI dataset - MRIQC derivatives	1.5	36.543	"[""head-motion"",""eye-spillover"",""noneye-spillover"",""processing""]"	3.5		1	524
sub-0203_T1w	rater_03	IXI dataset - MRIQC derivatives	3.2	34.036	"[""eye-spillover"",""noneye-spillover""]"	3.5		0	130
sub-0642_T1w	rater_01	IXI dataset - MRIQC derivatives	3.45	197.185	"[""head-motion""]"	3.5	slight movement	0	275
sub-0481_T1w	rater_01	IXI dataset - MRIQC derivatives	4.0	19.6	[]	3.5		1	483
sub-1208_T1w	rater_01	IXI dataset - MRIQC derivatives	3.9	31.539	[]	3.5		1	180
sub-1082_T1w	rater_01	IXI dataset - MRIQC derivatives	3.45	58.622	[]	3.5	some small artifacts in eyes region	1	526
sub-1171_T1w	rater_01	IXI dataset - MRIQC derivatives	3.45	52.699	[]	3.5	artifacts in eyes region in BG image	1	211
sub-0518_T1w	rater_01	IXI dataset - MRIQC derivatives	3.0	63.927	[]	3.5	tight FoV. May loose some cortex (slices 88-106)	0	162
sub-0229_T1w	rater_01	IXI dataset - MRIQC derivatives	2.95	59.15	"[""head-motion""]"	3.5		0	634
sub-0910_T1w	rater_01	IXI dataset - MRIQC derivatives	2.5	413.552	"[""head-motion"",""noise-global"",""inu""]"	3.5		1	316
sub-0395_T1w	rater_01	IXI dataset - MRIQC derivatives	3.3	65.634	"[""head-motion"",""noise-global""]"	3.5		1	033
