"rater","sub","defaced","ratings"
10,231,"original","excellent"
10,231,"defaced","poor"
10,232,"original","poor"
10,232,"defaced","excellent"
10,233,"original","excellent"
10,233,"defaced","excellent"
10,234,"original","excellent"
10,234,"defaced","excellent"
10,235,"original","poor"
10,235,"defaced","good"
10,236,"original","excellent"
10,236,"defaced","excluded"
10,237,"original","excluded"
10,237,"defaced","poor"
10,238,"original","good"
10,238,"defaced","poor"
10,239,"original","excellent"
10,239,"defaced","excellent"
10,240,"original","poor"
10,240,"defaced","excellent"
10,241,"original","excluded"
10,241,"defaced","excellent"
10,242,"original","poor"
10,242,"defaced","poor"
10,243,"original","good"
10,243,"defaced","good"
10,244,"original","good"
10,244,"defaced","good"
10,245,"original","excellent"
10,245,"defaced","excellent"
10,246,"original","excellent"
10,246,"defaced","excellent"
10,247,"original","poor"
10,247,"defaced","excluded"
10,248,"original","excluded"
10,248,"defaced","good"
10,249,"original","poor"
10,249,"defaced","excellent"
10,250,"original","excellent"
10,250,"defaced","excellent"
10,251,"original","good"
10,251,"defaced","poor"
10,252,"original","good"
10,252,"defaced","good"
10,253,"original","excellent"
10,253,"defaced","poor"
10,254,"original","good"
10,254,"defaced","poor"
10,255,"original","excluded"
10,255,"defaced","excluded"
10,256,"original","excellent"
10,256,"defaced","poor"
10,257,"original","excellent"
10,257,"defaced","excluded"
10,258,"original","excellent"
10,258,"defaced","good"
10,259,"original","good"
10,259,"defaced","poor"
10,260,"original","poor"
10,260,"defaced","good"
10,261,"original","poor"
10,261,"defaced","excellent"
10,262,"original","excellent"
10,262,"defaced","excellent"
10,263,"original","excellent"
10,263,"defaced","good"
10,264,"original","good"
10,264,"defaced","excellent"
10,265,"original","excellent"
10,265,"defaced","poor"
10,266,"original","poor"
10,266,"defaced","good"
10,267,"original","good"
10,267,"defaced","good"
10,268,"original","poor"
10,268,"defaced","excellent"
10,269,"original","good"
10,269,"defaced","excluded"
10,270,"original","good"
10,270,"defaced","excellent"
10,271,"original","excellent"
10,271,"defaced","excellent"
10,272,"original","excellent"
10,272,"defaced","good"
10,273,"original","poor"
10,273,"defaced","good"
10,274,"original","excluded"
10,274,"defaced","excellent"
10,275,"original","excellent"
10,275,"defaced","good"
10,276,"original","excluded"
10,276,"defaced","excellent"
10,277,"original","excellent"
10,277,"defaced","excluded"
10,278,"original","excluded"
10,278,"defaced","excluded"
10,279,"original","excellent"
10,279,"defaced","good"
10,280,"original","excellent"
10,280,"defaced","poor"
10,281,"original","excellent"
10,281,"defaced","excellent"
10,282,"original","excellent"
10,282,"defaced","excellent"
10,283,"original","excellent"
10,283,"defaced","excellent"
10,284,"original","excluded"
10,284,"defaced","good"
10,285,"original","excellent"
10,285,"defaced","excluded"
10,286,"original","good"
10,286,"defaced","good"
10,287,"original","good"
10,287,"defaced","excluded"
10,288,"original","excellent"
10,288,"defaced","good"
10,289,"original","excellent"
10,289,"defaced","excellent"
10,290,"original","good"
10,290,"defaced","poor"
10,291,"original","good"
10,291,"defaced","poor"
10,292,"original","excluded"
10,292,"defaced","excellent"
10,293,"original","excellent"
10,293,"defaced","excellent"
10,294,"original","good"
10,294,"defaced","excellent"
10,295,"original","good"
10,295,"defaced","excluded"
10,296,"original","excellent"
10,296,"defaced","excellent"
10,297,"original","good"
10,297,"defaced","poor"
10,298,"original","excluded"
10,298,"defaced","poor"
10,299,"original","poor"
10,299,"defaced","excellent"
10,300,"original","good"
10,300,"defaced","excellent"
10,301,"original","excellent"
10,301,"defaced","excellent"
10,302,"original","excellent"
10,302,"defaced","excellent"
10,303,"original","excellent"
10,303,"defaced","excluded"
10,304,"original","excellent"
10,304,"defaced","good"
10,305,"original","excellent"
10,305,"defaced","excellent"
10,306,"original","good"
10,306,"defaced","poor"
10,307,"original","poor"
10,307,"defaced","excluded"
10,308,"original","excluded"
10,308,"defaced","good"
10,309,"original","excellent"
10,309,"defaced","poor"
10,310,"original","good"
10,310,"defaced","poor"
10,311,"original","poor"
10,311,"defaced","poor"
10,312,"original","excellent"
10,312,"defaced","excluded"
10,313,"original","excluded"
10,313,"defaced","poor"
10,314,"original","poor"
10,314,"defaced","excluded"
10,315,"original","excellent"
10,315,"defaced","poor"
10,316,"original","excellent"
10,316,"defaced","excellent"
10,317,"original","excluded"
10,317,"defaced","good"
10,318,"original","good"
10,318,"defaced","poor"
10,319,"original","excellent"
10,319,"defaced","poor"
10,320,"original","excellent"
10,320,"defaced","good"
10,321,"original","excellent"
10,321,"defaced","poor"
10,322,"original","good"
10,322,"defaced","excluded"
10,323,"original","excluded"
10,323,"defaced","excellent"
10,324,"original","excellent"
10,324,"defaced","poor"
10,325,"original","excluded"
10,325,"defaced","good"
10,326,"original","poor"
10,326,"defaced","excluded"
10,327,"original","excluded"
10,327,"defaced","excellent"
10,328,"original","good"
10,328,"defaced","good"
10,329,"original","good"
10,329,"defaced","excluded"
10,330,"original","good"
10,330,"defaced","poor"
10,331,"original","excluded"
10,331,"defaced","poor"
10,332,"original","excellent"
10,332,"defaced","poor"
10,333,"original","poor"
10,333,"defaced","excellent"
10,334,"original","excellent"
10,334,"defaced","good"
10,335,"original","excellent"
10,335,"defaced","good"
10,336,"original","good"
10,336,"defaced","excellent"
10,337,"original","poor"
10,337,"defaced","poor"
10,338,"original","excellent"
10,338,"defaced","excluded"
10,339,"original","excellent"
10,339,"defaced","excellent"
10,340,"original","excellent"
10,340,"defaced","poor"
10,341,"original","poor"
10,341,"defaced","good"
10,342,"original","excellent"
10,342,"defaced","excellent"
10,343,"original","excellent"
10,343,"defaced","excellent"
10,344,"original","excellent"
10,344,"defaced","good"
10,345,"original","poor"
10,345,"defaced","excellent"
10,346,"original","poor"
10,346,"defaced","good"
10,347,"original","poor"
10,347,"defaced","excellent"
10,348,"original","good"
10,348,"defaced","excellent"
10,349,"original","good"
10,349,"defaced","excluded"
10,350,"original","excluded"
10,350,"defaced","excluded"
10,351,"original","good"
10,351,"defaced","excellent"
10,352,"original","poor"
10,352,"defaced","good"
10,353,"original","excluded"
10,353,"defaced","excellent"
10,354,"original","excellent"
10,354,"defaced","good"
10,355,"original","excluded"
10,355,"defaced","poor"
10,356,"original","poor"
10,356,"defaced","poor"
10,357,"original","excellent"
10,357,"defaced","excluded"
10,358,"original","excellent"
10,358,"defaced","excellent"
10,359,"original","excellent"
10,359,"defaced","excellent"
10,360,"original","poor"
10,360,"defaced","excellent"
10,361,"original","excellent"
10,361,"defaced","good"
10,362,"original","excluded"
10,362,"defaced","excellent"
10,363,"original","excellent"
10,363,"defaced","poor"
10,364,"original","good"
10,364,"defaced","poor"
10,365,"original","poor"
10,365,"defaced","poor"
10,366,"original","excellent"
10,366,"defaced","excellent"
10,367,"original","good"
10,367,"defaced","poor"
10,368,"original","good"
10,368,"defaced","good"
10,369,"original","excellent"
10,369,"defaced","excellent"
10,370,"original","excellent"
10,370,"defaced","excellent"
10,371,"original","good"
10,371,"defaced","good"
10,372,"original","excellent"
10,372,"defaced","good"
10,373,"original","good"
10,373,"defaced","poor"
10,374,"original","poor"
10,374,"defaced","good"
10,375,"original","excellent"
10,375,"defaced","poor"
10,376,"original","excellent"
10,376,"defaced","poor"
10,377,"original","excellent"
10,377,"defaced","excluded"
10,378,"original","poor"
10,378,"defaced","excellent"
10,379,"original","excluded"
10,379,"defaced","poor"
10,380,"original","excellent"
10,380,"defaced","excluded"
10,381,"original","excluded"
10,381,"defaced","excluded"
10,382,"original","excellent"
10,382,"defaced","excellent"
10,383,"original","poor"
10,383,"defaced","excellent"
10,384,"original","excellent"
10,384,"defaced","good"
10,385,"original","good"
10,385,"defaced","excellent"
10,386,"original","poor"
10,386,"defaced","excellent"
10,387,"original","good"
10,387,"defaced","excluded"
10,388,"original","excellent"
10,388,"defaced","excellent"
10,389,"original","excluded"
10,389,"defaced","excellent"
10,390,"original","good"
10,390,"defaced","good"
10,391,"original","good"
10,391,"defaced","excluded"
10,392,"original","poor"
10,392,"defaced","excellent"
10,393,"original","poor"
10,393,"defaced","poor"
10,394,"original","excellent"
10,394,"defaced","good"
10,395,"original","excellent"
10,395,"defaced","poor"
10,396,"original","excellent"
10,396,"defaced","excellent"
10,397,"original","poor"
10,397,"defaced","good"
10,398,"original","excellent"
10,398,"defaced","good"
10,399,"original","good"
10,399,"defaced","poor"
10,400,"original","excellent"
10,400,"defaced","good"
10,401,"original","excellent"
10,401,"defaced","good"
10,402,"original","good"
10,402,"defaced","excellent"
10,403,"original","excellent"
10,403,"defaced","excluded"
10,404,"original","excellent"
10,404,"defaced","poor"
10,405,"original","poor"
10,405,"defaced","excellent"
10,406,"original","poor"
10,406,"defaced","excellent"
10,407,"original","excellent"
10,407,"defaced","good"
10,408,"original","poor"
10,408,"defaced","good"
10,409,"original","excluded"
10,409,"defaced","good"
10,410,"original","good"
10,410,"defaced","excluded"
10,411,"original","excluded"
10,411,"defaced","good"
10,412,"original","good"
10,412,"defaced","excellent"
10,413,"original","poor"
10,413,"defaced","poor"
10,414,"original","excellent"
10,414,"defaced","excellent"
10,415,"original","excluded"
10,415,"defaced","excellent"
10,416,"original","poor"
10,416,"defaced","poor"
10,417,"original","good"
10,417,"defaced","good"
10,418,"original","poor"
10,418,"defaced","excluded"
10,419,"original","excellent"
10,419,"defaced","good"
10,420,"original","excellent"
10,420,"defaced","excellent"
10,421,"original","excluded"
10,421,"defaced","excellent"
10,422,"original","poor"
10,422,"defaced","poor"
10,423,"original","excellent"
10,423,"defaced","poor"
10,424,"original","excluded"
10,424,"defaced","excellent"
10,425,"original","excluded"
10,425,"defaced","excellent"
10,426,"original","good"
10,426,"defaced","good"
10,427,"original","poor"
10,427,"defaced","excluded"
10,428,"original","poor"
10,428,"defaced","excellent"
10,429,"original","excluded"
10,429,"defaced","good"
10,430,"original","poor"
10,430,"defaced","excellent"
10,431,"original","good"
10,431,"defaced","excellent"
10,432,"original","excellent"
10,432,"defaced","good"
10,433,"original","excluded"
10,433,"defaced","poor"
10,434,"original","excluded"
10,434,"defaced","excluded"
10,435,"original","poor"
10,435,"defaced","excluded"
10,436,"original","excellent"
10,436,"defaced","good"
10,437,"original","excluded"
10,437,"defaced","excellent"
10,438,"original","excellent"
10,438,"defaced","good"
10,439,"original","excellent"
10,439,"defaced","poor"
10,440,"original","poor"
10,440,"defaced","good"
10,441,"original","excluded"
10,441,"defaced","excellent"
10,442,"original","poor"
10,442,"defaced","good"
10,443,"original","poor"
10,443,"defaced","poor"
10,444,"original","excellent"
10,444,"defaced","excellent"
10,445,"original","excluded"
10,445,"defaced","excellent"
10,446,"original","excluded"
10,446,"defaced","poor"
10,447,"original","poor"
10,447,"defaced","excluded"
10,448,"original","excellent"
10,448,"defaced","excellent"
10,449,"original","excluded"
10,449,"defaced","good"
10,450,"original","excellent"
10,450,"defaced","excellent"
10,451,"original","poor"
10,451,"defaced","poor"
10,452,"original","poor"
10,452,"defaced","good"
10,453,"original","poor"
10,453,"defaced","excellent"
10,454,"original","excellent"
10,454,"defaced","good"
10,455,"original","good"
10,455,"defaced","excellent"
10,456,"original","excellent"
10,456,"defaced","excellent"
10,457,"original","excellent"
10,457,"defaced","excellent"
10,458,"original","excellent"
10,458,"defaced","poor"
10,459,"original","excellent"
10,459,"defaced","excellent"
10,460,"original","good"
10,460,"defaced","good"
10,461,"original","excellent"
10,461,"defaced","poor"
10,462,"original","excellent"
10,462,"defaced","excellent"
10,463,"original","good"
10,463,"defaced","poor"
10,464,"original","poor"
10,464,"defaced","excellent"
10,465,"original","excellent"
10,465,"defaced","poor"
10,466,"original","good"
10,466,"defaced","excellent"
10,467,"original","excellent"
10,467,"defaced","excellent"
10,468,"original","good"
10,468,"defaced","good"
10,469,"original","excluded"
10,469,"defaced","excluded"
10,470,"original","poor"
10,470,"defaced","good"
10,471,"original","excellent"
10,471,"defaced","excluded"
10,472,"original","excellent"
10,472,"defaced","excellent"
10,473,"original","excellent"
10,473,"defaced","good"
10,474,"original","excellent"
10,474,"defaced","excellent"
10,475,"original","poor"
10,475,"defaced","poor"
10,476,"original","excluded"
10,476,"defaced","good"
10,477,"original","excluded"
10,477,"defaced","good"
10,478,"original","excellent"
10,478,"defaced","excellent"
10,479,"original","excellent"
10,479,"defaced","excellent"
10,480,"original","good"
10,480,"defaced","excellent"
10,481,"original","excellent"
10,481,"defaced","good"
10,482,"original","excellent"
10,482,"defaced","excluded"
10,483,"original","good"
10,483,"defaced","excellent"
10,484,"original","excellent"
10,484,"defaced","excellent"
10,485,"original","good"
10,485,"defaced","excellent"
10,486,"original","excellent"
10,486,"defaced","poor"
10,487,"original","excellent"
10,487,"defaced","poor"
10,488,"original","excellent"
10,488,"defaced","excellent"
10,489,"original","poor"
10,489,"defaced","excellent"
10,490,"original","poor"
10,490,"defaced","excellent"
10,491,"original","good"
10,491,"defaced","good"
10,492,"original","good"
10,492,"defaced","good"
10,493,"original","good"
10,493,"defaced","poor"
10,494,"original","excellent"
10,494,"defaced","excellent"
10,495,"original","excellent"
10,495,"defaced","excellent"
10,496,"original","good"
10,496,"defaced","good"
10,497,"original","excellent"
10,497,"defaced","good"
10,498,"original","excellent"
10,498,"defaced","poor"
10,499,"original","excellent"
10,499,"defaced","excellent"
10,500,"original","good"
10,500,"defaced","poor"
10,501,"original","excellent"
10,501,"defaced","poor"
10,502,"original","excellent"
10,502,"defaced","excluded"
10,503,"original","excluded"
10,503,"defaced","excellent"
10,504,"original","excellent"
10,504,"defaced","good"
10,505,"original","excellent"
10,505,"defaced","poor"
10,506,"original","excellent"
10,506,"defaced","poor"
10,507,"original","good"
10,507,"defaced","excluded"
10,508,"original","poor"
10,508,"defaced","excluded"
10,509,"original","excellent"
10,509,"defaced","poor"
10,510,"original","good"
10,510,"defaced","excellent"
10,511,"original","poor"
10,511,"defaced","excluded"
10,512,"original","poor"
10,512,"defaced","excellent"
10,513,"original","good"
10,513,"defaced","poor"
10,514,"original","excellent"
10,514,"defaced","good"
10,515,"original","excellent"
10,515,"defaced","poor"
10,516,"original","excellent"
10,516,"defaced","poor"
10,517,"original","good"
10,517,"defaced","good"
10,518,"original","excellent"
10,518,"defaced","excellent"
10,519,"original","good"
10,519,"defaced","excellent"
10,520,"original","excellent"
10,520,"defaced","excellent"
10,521,"original","good"
10,521,"defaced","good"
10,522,"original","excellent"
10,522,"defaced","poor"
10,523,"original","excellent"
10,523,"defaced","good"
10,524,"original","excellent"
10,524,"defaced","poor"
10,525,"original","excellent"
10,525,"defaced","excellent"
10,526,"original","good"
10,526,"defaced","excluded"
10,527,"original","poor"
10,527,"defaced","excellent"
10,528,"original","excellent"
10,528,"defaced","good"
10,529,"original","excluded"
10,529,"defaced","good"
10,530,"original","good"
10,530,"defaced","good"
10,531,"original","excluded"
10,531,"defaced","good"
10,532,"original","poor"
10,532,"defaced","excluded"
10,533,"original","excellent"
10,533,"defaced","excellent"
10,534,"original","poor"
10,534,"defaced","poor"
10,535,"original","poor"
10,535,"defaced","poor"
10,536,"original","good"
10,536,"defaced","good"
10,537,"original","good"
10,537,"defaced","good"
10,538,"original","poor"
10,538,"defaced","good"
10,539,"original","poor"
10,539,"defaced","excellent"
10,540,"original","good"
10,540,"defaced","excellent"
10,541,"original","excellent"
10,541,"defaced","excluded"
10,542,"original","good"
10,542,"defaced","poor"
10,543,"original","excellent"
10,543,"defaced","poor"
10,544,"original","poor"
10,544,"defaced","excluded"
10,545,"original","excellent"
10,545,"defaced","excellent"
10,546,"original","excellent"
10,546,"defaced","excellent"
10,547,"original","excellent"
10,547,"defaced","good"
10,548,"original","excluded"
10,548,"defaced","excellent"
10,549,"original","good"
10,549,"defaced","poor"
10,550,"original","good"
10,550,"defaced","poor"
10,551,"original","excellent"
10,551,"defaced","excellent"
10,552,"original","good"
10,552,"defaced","excellent"
10,553,"original","poor"
10,553,"defaced","good"
10,554,"original","good"
10,554,"defaced","poor"
10,555,"original","poor"
10,555,"defaced","poor"
10,556,"original","good"
10,556,"defaced","poor"
10,557,"original","excluded"
10,557,"defaced","good"
10,558,"original","excellent"
10,558,"defaced","excellent"
10,559,"original","good"
10,559,"defaced","excellent"
10,560,"original","excluded"
10,560,"defaced","excellent"
10,561,"original","excluded"
10,561,"defaced","poor"
10,562,"original","excluded"
10,562,"defaced","good"
10,563,"original","excluded"
10,563,"defaced","poor"
10,564,"original","excellent"
10,564,"defaced","poor"
10,565,"original","good"
10,565,"defaced","excluded"
10,566,"original","good"
10,566,"defaced","poor"
10,567,"original","good"
10,567,"defaced","excluded"
10,568,"original","excellent"
10,568,"defaced","excellent"
10,569,"original","excellent"
10,569,"defaced","excellent"
10,570,"original","good"
10,570,"defaced","excellent"
10,571,"original","good"
10,571,"defaced","good"
10,572,"original","poor"
10,572,"defaced","excellent"
10,573,"original","excellent"
10,573,"defaced","excellent"
10,574,"original","poor"
10,574,"defaced","good"
10,575,"original","good"
10,575,"defaced","excellent"
10,576,"original","excellent"
10,576,"defaced","excellent"
10,577,"original","poor"
10,577,"defaced","excluded"
10,578,"original","good"
10,578,"defaced","good"
10,579,"original","excluded"
10,579,"defaced","excellent"
10,580,"original","excellent"
10,580,"defaced","excellent"
11,1,"original","poor"
11,1,"defaced","good"
11,2,"original","good"
11,2,"defaced","excellent"
11,3,"original","good"
11,3,"defaced","excellent"
11,4,"original","good"
11,4,"defaced","good"
11,5,"original","excellent"
11,5,"defaced","poor"
11,6,"original","excellent"
11,6,"defaced","excluded"
11,7,"original","good"
11,7,"defaced","good"
11,8,"original","poor"
11,8,"defaced","poor"
11,9,"original","poor"
11,9,"defaced","good"
11,10,"original","poor"
11,10,"defaced","excellent"
11,11,"original","good"
11,11,"defaced","good"
11,12,"original","poor"
11,12,"defaced","poor"
11,13,"original","poor"
11,13,"defaced","poor"
11,14,"original","excellent"
11,14,"defaced","poor"
11,15,"original","poor"
11,15,"defaced","good"
11,16,"original","poor"
11,16,"defaced","excellent"
11,17,"original","excellent"
11,17,"defaced","excellent"
11,18,"original","poor"
11,18,"defaced","excellent"
11,19,"original","good"
11,19,"defaced","excellent"
11,20,"original","good"
11,20,"defaced","good"
11,21,"original","good"
11,21,"defaced","excluded"
11,22,"original","excellent"
11,22,"defaced","poor"
11,23,"original","poor"
11,23,"defaced","excellent"
11,24,"original","excluded"
11,24,"defaced","excluded"
11,25,"original","excluded"
11,25,"defaced","excellent"
11,26,"original","excellent"
11,26,"defaced","good"
11,27,"original","excellent"
11,27,"defaced","excluded"
11,28,"original","good"
11,28,"defaced","good"
11,29,"original","poor"
11,29,"defaced","excluded"
11,30,"original","excluded"
11,30,"defaced","poor"
11,31,"original","poor"
11,31,"defaced","poor"
11,32,"original","excluded"
11,32,"defaced","poor"
11,33,"original","poor"
11,33,"defaced","excellent"
11,34,"original","good"
11,34,"defaced","excluded"
11,35,"original","excellent"
11,35,"defaced","good"
11,36,"original","poor"
11,36,"defaced","excellent"
11,37,"original","good"
11,37,"defaced","excellent"
11,38,"original","good"
11,38,"defaced","excellent"
11,39,"original","poor"
11,39,"defaced","excluded"
11,40,"original","poor"
11,40,"defaced","poor"
11,41,"original","poor"
11,41,"defaced","poor"
11,42,"original","poor"
11,42,"defaced","excellent"
11,43,"original","good"
11,43,"defaced","good"
11,44,"original","poor"
11,44,"defaced","poor"
11,45,"original","poor"
11,45,"defaced","good"
11,46,"original","excellent"
11,46,"defaced","excellent"
11,47,"original","excellent"
11,47,"defaced","good"
11,48,"original","poor"
11,48,"defaced","poor"
11,49,"original","excluded"
11,49,"defaced","excellent"
11,50,"original","good"
11,50,"defaced","good"
11,51,"original","poor"
11,51,"defaced","good"
11,52,"original","poor"
11,52,"defaced","excellent"
11,53,"original","good"
11,53,"defaced","excluded"
11,54,"original","poor"
11,54,"defaced","excluded"
11,55,"original","excellent"
11,55,"defaced","excellent"
11,56,"original","good"
11,56,"defaced","excellent"
11,57,"original","poor"
11,57,"defaced","poor"
11,58,"original","excluded"
11,58,"defaced","excellent"
11,59,"original","good"
11,59,"defaced","excluded"
11,60,"original","excluded"
11,60,"defaced","excellent"
11,61,"original","excellent"
11,61,"defaced","poor"
11,62,"original","excellent"
11,62,"defaced","excellent"
11,63,"original","poor"
11,63,"defaced","excellent"
11,64,"original","poor"
11,64,"defaced","excluded"
11,65,"original","excellent"
11,65,"defaced","poor"
11,66,"original","excluded"
11,66,"defaced","excellent"
11,67,"original","excellent"
11,67,"defaced","excluded"
11,68,"original","excellent"
11,68,"defaced","good"
11,69,"original","excluded"
11,69,"defaced","good"
11,70,"original","poor"
11,70,"defaced","poor"
11,71,"original","excellent"
11,71,"defaced","good"
11,72,"original","good"
11,72,"defaced","poor"
11,73,"original","good"
11,73,"defaced","excellent"
11,74,"original","poor"
11,74,"defaced","excellent"
11,75,"original","poor"
11,75,"defaced","good"
11,76,"original","poor"
11,76,"defaced","excluded"
11,77,"original","excluded"
11,77,"defaced","poor"
11,78,"original","poor"
11,78,"defaced","good"
11,79,"original","excellent"
11,79,"defaced","poor"
11,80,"original","poor"
11,80,"defaced","good"
11,81,"original","poor"
11,81,"defaced","good"
11,82,"original","excellent"
11,82,"defaced","excluded"
11,83,"original","poor"
11,83,"defaced","good"
11,84,"original","excellent"
11,84,"defaced","excellent"
11,85,"original","excluded"
11,85,"defaced","poor"
11,86,"original","good"
11,86,"defaced","poor"
11,87,"original","excluded"
11,87,"defaced","good"
11,88,"original","poor"
11,88,"defaced","excluded"
11,89,"original","excellent"
11,89,"defaced","excluded"
11,90,"original","poor"
11,90,"defaced","good"
11,91,"original","poor"
11,91,"defaced","excellent"
11,92,"original","poor"
11,92,"defaced","good"
11,93,"original","good"
11,93,"defaced","good"
11,94,"original","good"
11,94,"defaced","poor"
11,95,"original","excellent"
11,95,"defaced","poor"
11,96,"original","excluded"
11,96,"defaced","excellent"
11,97,"original","good"
11,97,"defaced","poor"
11,98,"original","excellent"
11,98,"defaced","poor"
11,99,"original","excluded"
11,99,"defaced","good"
11,100,"original","excluded"
11,100,"defaced","good"
11,101,"original","poor"
11,101,"defaced","poor"
11,102,"original","excluded"
11,102,"defaced","good"
11,103,"original","excellent"
11,103,"defaced","excellent"
11,104,"original","poor"
11,104,"defaced","excellent"
11,105,"original","good"
11,105,"defaced","good"
11,106,"original","poor"
11,106,"defaced","good"
11,107,"original","poor"
11,107,"defaced","excluded"
11,108,"original","poor"
11,108,"defaced","excellent"
11,109,"original","good"
11,109,"defaced","excellent"
11,110,"original","poor"
11,110,"defaced","good"
11,111,"original","poor"
11,111,"defaced","excluded"
11,112,"original","excluded"
11,112,"defaced","excluded"
11,113,"original","excellent"
11,113,"defaced","poor"
11,114,"original","poor"
11,114,"defaced","good"
11,115,"original","excellent"
11,115,"defaced","excellent"
11,116,"original","poor"
11,116,"defaced","good"
11,117,"original","good"
11,117,"defaced","good"
11,118,"original","excluded"
11,118,"defaced","good"
11,119,"original","excellent"
11,119,"defaced","poor"
11,120,"original","excellent"
11,120,"defaced","poor"
11,121,"original","good"
11,121,"defaced","good"
11,122,"original","excellent"
11,122,"defaced","excellent"
11,123,"original","excluded"
11,123,"defaced","excluded"
11,124,"original","poor"
11,124,"defaced","poor"
11,125,"original","excluded"
11,125,"defaced","excellent"
11,126,"original","excellent"
11,126,"defaced","excellent"
11,127,"original","excellent"
11,127,"defaced","good"
11,128,"original","excellent"
11,128,"defaced","excellent"
11,129,"original","poor"
11,129,"defaced","excellent"
11,130,"original","excluded"
11,130,"defaced","excellent"
11,131,"original","excluded"
11,131,"defaced","excellent"
11,132,"original","excellent"
11,132,"defaced","excellent"
11,133,"original","excellent"
11,133,"defaced","excellent"
11,134,"original","excellent"
11,134,"defaced","excellent"
11,135,"original","good"
11,135,"defaced","excluded"
11,136,"original","excellent"
11,136,"defaced","poor"
11,137,"original","excluded"
11,137,"defaced","excluded"
11,138,"original","excellent"
11,138,"defaced","excellent"
11,139,"original","good"
11,139,"defaced","excluded"
11,140,"original","excellent"
11,140,"defaced","excellent"
11,141,"original","excluded"
11,141,"defaced","excluded"
11,142,"original","excluded"
11,142,"defaced","good"
11,143,"original","poor"
11,143,"defaced","poor"
11,144,"original","good"
11,144,"defaced","excluded"
11,145,"original","excluded"
11,145,"defaced","good"
11,146,"original","excellent"
11,146,"defaced","poor"
11,147,"original","good"
11,147,"defaced","excluded"
11,148,"original","poor"
11,148,"defaced","excellent"
11,149,"original","poor"
11,149,"defaced","excellent"
11,150,"original","excellent"
11,150,"defaced","excellent"
11,151,"original","excellent"
11,151,"defaced","excellent"
11,152,"original","excellent"
11,152,"defaced","excellent"
11,153,"original","excluded"
11,153,"defaced","excluded"
11,154,"original","poor"
11,154,"defaced","poor"
11,155,"original","good"
11,155,"defaced","excellent"
11,156,"original","poor"
11,156,"defaced","excellent"
11,157,"original","good"
11,157,"defaced","good"
11,158,"original","poor"
11,158,"defaced","excellent"
11,159,"original","excluded"
11,159,"defaced","poor"
11,160,"original","excellent"
11,160,"defaced","good"
11,161,"original","poor"
11,161,"defaced","excellent"
11,162,"original","poor"
11,162,"defaced","poor"
11,163,"original","excellent"
11,163,"defaced","good"
11,164,"original","excellent"
11,164,"defaced","excellent"
11,165,"original","excellent"
11,165,"defaced","good"
11,166,"original","excellent"
11,166,"defaced","excellent"
11,167,"original","excellent"
11,167,"defaced","poor"
11,168,"original","excellent"
11,168,"defaced","poor"
11,169,"original","poor"
11,169,"defaced","poor"
11,170,"original","poor"
11,170,"defaced","poor"
11,171,"original","excluded"
11,171,"defaced","excellent"
11,172,"original","poor"
11,172,"defaced","excellent"
11,173,"original","poor"
11,173,"defaced","poor"
11,174,"original","excellent"
11,174,"defaced","excellent"
11,175,"original","good"
11,175,"defaced","poor"
11,176,"original","good"
11,176,"defaced","excellent"
11,177,"original","good"
11,177,"defaced","good"
11,178,"original","poor"
11,178,"defaced","poor"
11,179,"original","good"
11,179,"defaced","good"
11,180,"original","excellent"
11,180,"defaced","excluded"
11,181,"original","good"
11,181,"defaced","poor"
11,182,"original","excellent"
11,182,"defaced","poor"
11,183,"original","poor"
11,183,"defaced","excellent"
11,184,"original","good"
11,184,"defaced","excluded"
11,185,"original","excellent"
11,185,"defaced","good"
11,186,"original","excluded"
11,186,"defaced","excellent"
11,187,"original","excellent"
11,187,"defaced","poor"
11,188,"original","excellent"
11,188,"defaced","excellent"
11,189,"original","good"
11,189,"defaced","poor"
11,190,"original","poor"
11,190,"defaced","poor"
11,191,"original","excellent"
11,191,"defaced","excluded"
11,192,"original","excluded"
11,192,"defaced","good"
11,193,"original","good"
11,193,"defaced","excellent"
11,194,"original","poor"
11,194,"defaced","poor"
11,195,"original","excluded"
11,195,"defaced","excluded"
11,196,"original","excellent"
11,196,"defaced","excellent"
11,197,"original","poor"
11,197,"defaced","excluded"
11,198,"original","excellent"
11,198,"defaced","excluded"
11,199,"original","poor"
11,199,"defaced","poor"
11,200,"original","good"
11,200,"defaced","poor"
11,201,"original","good"
11,201,"defaced","excluded"
11,202,"original","poor"
11,202,"defaced","poor"
11,203,"original","poor"
11,203,"defaced","excellent"
11,204,"original","good"
11,204,"defaced","good"
11,205,"original","excellent"
11,205,"defaced","poor"
11,206,"original","excellent"
11,206,"defaced","good"
11,207,"original","good"
11,207,"defaced","excluded"
11,208,"original","excluded"
11,208,"defaced","excluded"
11,209,"original","good"
11,209,"defaced","excluded"
11,210,"original","excellent"
11,210,"defaced","excellent"
11,211,"original","poor"
11,211,"defaced","good"
11,212,"original","poor"
11,212,"defaced","poor"
11,213,"original","good"
11,213,"defaced","good"
11,214,"original","excluded"
11,214,"defaced","poor"
11,215,"original","poor"
11,215,"defaced","excellent"
11,216,"original","poor"
11,216,"defaced","poor"
11,217,"original","good"
11,217,"defaced","poor"
11,218,"original","excellent"
11,218,"defaced","good"
11,219,"original","good"
11,219,"defaced","excluded"
11,220,"original","excellent"
11,220,"defaced","excellent"
